"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke",")",,"84","1667849803135","matProd.py","1.1.4 for 2021-2022 @t1",,")",,,,,
"File.Edit",":","","84","1667849803810","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",":",,"85","1667849803814","matProd.py","1.1.4 for 2021-2022 @t1",,":",,,,,
"File.Edit","    
","","86","1667849804472","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    ","","90","1667849804473","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","C.append([])
        for j in range(len(A[i])):
            C[i].append(A[i][j] * B[i][j])","","94","1667849807005","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","C[i].append(A[i][j] * B[i][j])","154","1667849810587","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","C","","154","1667849812573","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","C",,"155","1667849812573","matProd.py","1.1.4 for 2021-2022 @t1",,"C",,,,,
"File.Edit","","C","154","1667849816590","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","u","","154","1667849817160","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"155","1667849817161","matProd.py","1.1.4 for 2021-2022 @t1",,"u",,,,,
"File.Edit"," ","","155","1667849817178","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","u ","154","1667849817527","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","s","","154","1667849817654","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"155","1667849817656","matProd.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit"," ","","155","1667849817670","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","155","1667849817828","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","u","","155","1667849817829","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"156","1667849817828","matProd.py","1.1.4 for 2021-2022 @t1",,"u",,,,,
"File.Edit"," ","","156","1667849817836","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","156","1667849817915","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","m","","156","1667849817916","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"157","1667849817917","matProd.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","157","1667849817923","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","157","1667849818046","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","157","1667849818053","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"158","1667849818056","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","=","","158","1667849819280","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"159","1667849819281","matProd.py","1.1.4 for 2021-2022 @t1",,"=",,,,,
"File.Edit"," ","","159","1667849819468","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"160","1667849819473","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","d","","160","1667849822874","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"161","1667849822874","matProd.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit"," ","","161","1667849822894","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","161","1667849823024","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","o","","161","1667849823025","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"162","1667849823025","matProd.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit"," ","","162","1667849823030","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","162","1667849823186","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","t","","162","1667849823187","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"163","1667849823186","matProd.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit"," ","","163","1667849823204","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","163","1667849824355","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","p","","163","1667849824356","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"164","1667849824392","matProd.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit","","p","163","1667849824901","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","Prod(A[i], B[j])","","163","1667849827734","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","            
","","180","1667849828291","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","C[i].append(sum)","","192","1667849855015","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","28","1667849860508","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","
","","29","1667849860662","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","f","","28","1667849860825","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"29","1667849860827","matProd.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","29","1667849860844","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","29","1667849860993","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","29","1667849860994","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"30","1667849861005","matProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","o","","30","1667849861091","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"31","1667849861100","matProd.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","m","","31","1667849861113","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","m",,"32","1667849861122","matProd.py","1.1.4 for 2021-2022 @t1",,"m",,,,,
"File.Edit"," ","","32","1667849862108","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"33","1667849862110","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","M","","33","1667849865820","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"34","1667849865821","matProd.py","1.1.4 for 2021-2022 @t1",,"M",,,,,
"File.Edit"," ","","34","1667849865823","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","34","1667849866043","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","e","","34","1667849866044","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"35","1667849866062","matProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","t","","35","1667849866117","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"36","1667849866129","matProd.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","h","","36","1667849866225","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"37","1667849866236","matProd.py","1.1.4 for 2021-2022 @t1",,"h",,,,,
"File.Edit","o","","37","1667849866333","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"38","1667849866352","matProd.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","d","","38","1667849866430","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"39","1667849866451","matProd.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","s","","39","1667849866485","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"40","1667849866509","matProd.py","1.1.4 for 2021-2022 @t1",,"s",,,,,
"File.Edit",".","","40","1667849866655","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"41","1667849866656","matProd.py","1.1.4 for 2021-2022 @t1",,".",,,,,
"File.Edit"," ","","41","1667849866676","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","41","1667849869148","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","d","","41","1667849869149","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"42","1667849869176","matProd.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","o","","42","1667849869304","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"43","1667849869317","matProd.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit","t","","43","1667849869443","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"44","1667849869458","matProd.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","Product","","44","1667849870095","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit"," import ","","51","1667849870103","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","dotProduct","","59","1667849871098","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","u","","210","1667849873537","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","u",,"211","1667849873538","matProd.py","1.1.4 for 2021-2022 @t1",,"u",,,,,
"File.Edit",""," ","41","1667849873570","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","dotProduct import dotProduct","","41","1667849873571","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","dotProduct import dotProduct","41","1667849873570","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","41","1667849873571","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","","158","1667849873570","matProd.py","1.1.4 for 2021-2022 @t1","BOTH",,,,,,
"File.Edit"," ","","184","1667849873570","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","211","1667849873639","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","c","","211","1667849873640","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"212","1667849873641","matProd.py","1.1.4 for 2021-2022 @t1",,"c",,,,,
"File.Edit"," ","","212","1667849873647","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","212","1667849873851","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","t","","212","1667849873852","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"213","1667849873867","matProd.py","1.1.4 for 2021-2022 @t1",,"t",,,,,
"File.Edit","[","","240","1667849933453","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","[",,"241","1667849933454","matProd.py","1.1.4 for 2021-2022 @t1",,"[",,,,,
"File.Edit","]","","243","1667849934770","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","]",,"243","1667849934777","matProd.py","1.1.4 for 2021-2022 @t1",,"]",,,,,
"File.Edit","","C[[i]].append(sum)","238","1667849944958","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","C[i].append(sum)","","238","1667849946555","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","",".append([])","138","1667850028035","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","D","","138","1667850028691","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","D",,"139","1667850028693","matProd.py","1.1.4 for 2021-2022 @t1",,"D",,,,,
"File.Edit"," ","","139","1667850028700","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","D ","138","1667850029663","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","C","137","1667850029790","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","d","","137","1667850030086","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"138","1667850030086","matProd.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit"," ","","138","1667850030103","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","d ","137","1667850030582","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","D","","137","1667850030811","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","D",,"138","1667850030813","matProd.py","1.1.4 for 2021-2022 @t1",,"D",,,,,
"File.Edit"," ","","138","1667850030842","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","138","1667850031905","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","138","1667850031917","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"139","1667850031917","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","=","","139","1667850032018","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","=",,"140","1667850032021","matProd.py","1.1.4 for 2021-2022 @t1",,"=",,,,,
"File.Edit"," ","","140","1667850032166","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"141","1667850032166","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","[]","","141","1667850032984","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","C[i].append(sum)","232","1667850038781","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","D","","232","1667850038785","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","D",,"233","1667850038786","matProd.py","1.1.4 for 2021-2022 @t1",,"D",,,,,
"File.Edit"," ","","233","1667850038797","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","233","1667850039076","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",".","","233","1667850039077","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke",".",,"234","1667850039077","matProd.py","1.1.4 for 2021-2022 @t1",,".",,,,,
"File.Edit"," ","","234","1667850039095","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","234","1667850039762","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","a","","234","1667850039763","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"235","1667850039781","matProd.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit","p","","235","1667850039846","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"236","1667850039856","matProd.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit","p","","236","1667850039993","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","p",,"237","1667850040011","matProd.py","1.1.4 for 2021-2022 @t1",,"p",,,,,
"File.Edit","e","","237","1667850040294","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"238","1667850040310","matProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","n","","238","1667850040446","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"239","1667850040459","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","d","","239","1667850040552","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"240","1667850040558","matProd.py","1.1.4 for 2021-2022 @t1",,"d",,,,,
"File.Edit","(","","240","1667850041083","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",")","","241","1667850041085","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","sum","","241","1667850041832","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","            
","","246","1667850042219","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","257","1667850042650","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","254","1667850042652","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","C.append(D)","","254","1667850050303","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","        
","","266","1667850050834","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","D","","274","1667850052486","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","D",,"275","1667850052486","matProd.py","1.1.4 for 2021-2022 @t1",,"D",,,,,
"File.Edit"," ","","275","1667850052501","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","275","1667850053214","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","275","1667850053234","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"276","1667850053237","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","= []","","276","1667850055699","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Copy","D = []",,"137","1667850060330","matProd.py","1.1.4 for 2021-2022 @t1",,"D = []",,,,,
"File.Edit","","D = []","137","1667850060345","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","136","1667850060901","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","133","1667850060902","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","132","1667850061077","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","129","1667850061085","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","129","1667850061556","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","    
","","101","1667850063497","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"p","D = []",,"105","1667850064462","matProd.py","1.1.4 for 2021-2022 @t1",,"D = []",,,,,
"File.Edit","","    ","101","1667850064462","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","    D = []","","101","1667850064462","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","    
","","112","1667850094625","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","f","","116","1667850095226","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","f",,"117","1667850095226","matProd.py","1.1.4 for 2021-2022 @t1",,"f",,,,,
"File.Edit"," ","","117","1667850095250","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","117","1667850095341","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","o","","117","1667850095342","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"118","1667850095341","matProd.py","1.1.4 for 2021-2022 @t1",,"o",,,,,
"File.Edit"," ","","118","1667850095347","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit",""," ","118","1667850095434","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","r","","118","1667850095435","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"119","1667850095447","matProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit"," ","","119","1667850095549","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"120","1667850095550","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","i","","120","1667850096015","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"121","1667850096016","matProd.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit"," ","","121","1667850096941","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"122","1667850096945","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","i","","122","1667850097114","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"123","1667850097114","matProd.py","1.1.4 for 2021-2022 @t1",,"i",,,,,
"File.Edit","n","","123","1667850097196","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"124","1667850097196","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit"," ","","124","1667850097385","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"125","1667850097385","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit","r","","125","1667850097470","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"126","1667850097470","matProd.py","1.1.4 for 2021-2022 @t1",,"r",,,,,
"File.Edit","a","","126","1667850097575","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"127","1667850097575","matProd.py","1.1.4 for 2021-2022 @t1",,"a",,,,,
"File.Edit","n","","127","1667850097767","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"128","1667850097769","matProd.py","1.1.4 for 2021-2022 @t1",,"n",,,,,
"File.Edit","g","","128","1667850097840","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","g",,"129","1667850097840","matProd.py","1.1.4 for 2021-2022 @t1",,"g",,,,,
"File.Edit","e","","129","1667850097917","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"130","1667850097917","matProd.py","1.1.4 for 2021-2022 @t1",,"e",,,,,
"File.Edit","","e","129","1667850098364","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","g","128","1667850098416","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","127","1667850098551","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","a","126","1667850098688","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","125","1667850098819","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","124","1667850098944","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","n","123","1667850099085","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","i","122","1667850099205","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","121","1667850099342","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","i","120","1667850099432","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","119","1667850099620","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","r","118","1667850099778","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","o","117","1667850099944","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","f","116","1667850100115","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit",""," ","115","1667850100400","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","112","1667850100407","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","
","112","1667850100641","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","[","","213","1667850118796","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","]","","215","1667850118796","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","[",,"214","1667850118805","matProd.py","1.1.4 for 2021-2022 @t1",,"[",,,,,
"File.Edit","1","","214","1667850119444","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","1",,"215","1667850119445","matProd.py","1.1.4 for 2021-2022 @t1",,"1",,,,,
"File.Edit","","1","214","1667850120477","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","i","","214","1667850121880","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","","[","213","1667850129507","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","[","","213","1667850130688","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","[",,"214","1667850130695","matProd.py","1.1.4 for 2021-2022 @t1",,"[",,,,,
"File.Edit","","[","213","1667850142567","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","]","","213","1667850142856","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","]",,"214","1667850142857","matProd.py","1.1.4 for 2021-2022 @t1",,"]",,,,,
"File.Edit","[","","214","1667850144453","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","[",,"215","1667850144457","matProd.py","1.1.4 for 2021-2022 @t1",,"[",,,,,
"File.Edit","","]","217","1667850145340","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","dotProduct(","193","1667850158850","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",")","206","1667850160589","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","",",","197","1667850162616","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit"," ","","197","1667850162810","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"198","1667850162812","matProd.py","1.1.4 for 2021-2022 @t1",," ",,,,,
"File.Edit",""," ","197","1667850164048","matProd.py","1.1.4 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","[","","197","1667850165615","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","]","","198","1667850165616","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","[",,"198","1667850165618","matProd.py","1.1.4 for 2021-2022 @t1",,"[",,,,,
"File.Edit","j","","198","1667850166939","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","j",,"199","1667850166940","matProd.py","1.1.4 for 2021-2022 @t1",,"j",,,,,
"File.Edit"," ","","199","1667850166954","matProd.py","1.1.4 for 2021-2022 @t1","Insert",,,,,,
